No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
7748,nirmal lifestyle mall mulund,9900,48,20,$0.11,5,18,https://magicpin.in/Mumbai/Mulund-Colony,,,,,,,,,,1
7749,new multan nagar,9900,54,20,$0.11,3,18,https://magicpin.in/New-Delhi/West-Patel-Nagar/Grocery/Multan-Oil-Kohlu/store/329762/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
7750,nearest blinkit store,9900,17,74,$0.23,3,19,https://magicpin.in/New-Delhi/Ashok-Nagar,,,,,,,,,,1
7751,near by wines near me,8100,7,963,$0,1,15,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Liquor-Store/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7752,nandhana palace andhra style restaurant sahakar nagar,9900,22,26,$0.45,4,19,https://magicpin.in/Bangalore/Sahakara-Nagar/Restaurant/Nandhana-Palace/store/629a1/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7753,namma filter coffee jayanagar,9900,18,74,$0.79,6,26,https://magicpin.in/Bangalore/Jayanagar-3rd-Block/Restaurant/Namma-Filter-Coffee/store/977450/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7754,names of alcohol,9900,26,22,$0,1,42,https://magicpin.in/blog/category/food-and-beverage/types-alcohol-india-spirits-liqueurs,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7755,simran farm & restaurant,9900,29,21,$0.20,3,23,https://magicpin.in/Ahmedabad/Shahibagh/Restaurant/Simran-Farm-The-Restaurant/store/503335/,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant,,,,1
7756,shivneri hotel,9900,23,32,$0.26,2,21,https://magicpin.in/Pune/Hadapsar/Restaurant/Hotel-Shivneri/store/12065a,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
7757,sangeetha veg restaurant r a puram,9900,16,58,$0.33,3,20,https://magicpin.in/Chennai/Ra-Puram/Restaurant/Sangeetha-Fast-Foods/store/87933/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7758,samsung gallery near me,12100,32,20,$0.35,18,14,https://magicpin.in/Kolkata/Topsia/Electronics/Samsung-Service-Center/store/1128387/?utm_source=aroundyou,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7759,samruddhi apartments,8100,29,20,$0.55,3,18,https://magicpin.in/@samruddhi-apartment_vasant-vihar_ahmedabad,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
7760,saket social,9900,28,21,$0.20,3,19,https://magicpin.in/New-Delhi/Saket/Restaurant/Social/store/64145c/,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
7761,sai gold palace,9900,35,20,$0.37,21,19,https://magicpin.in/Bangalore/Basavanagudi/Fashion/Shree-Sai-Gold-Palace/store/106748,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7762,rum alcohol content,9900,65,20,$0,1,15,https://magicpin.in/blog/category/food-and-beverage/Rum-price,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7763,restaurants in rcity mall ghatkopar,9900,18,74,$0.02,3,18,https://magicpin.in/india/Mumbai/R-City-Mall/Restaurant/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7764,restaurants around me,12100,14,58,$0.07,5,47,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
7765,regenta place cunningham road bangalore,9900,41,20,$0.39,13,20,https://magicpin.in/Bangalore/Infantry-Road/Hotel/Regenta-Place,,,,,,,,,,1
7766,redmi store,9900,27,20,$0.52,2,21,https://magicpin.in/Hyderabad/Mehdipatnam/Electronics/Mi-Store/store/71718c,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7767,ramakrishna hospital canteen,12100,11,148,$0,1,15,https://magicpin.in/Coimbatore/Gandhipuram/Restaurant/Ramakrishna-Hospital-Aarvee-Canteen/store/208168b/,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Restaurant,,,,1
7768,khel gaon,9900,39,20,$0.20,4,23,https://magicpin.in/New-Delhi/Commonwealth-Games-Village,,,,,,,,,,1
7769,kayakalp global,9900,42,20,$0.43,18,25,https://magicpin.in/Faridabad/Sector-16/Healthcare/Kayakalp-Global-Best-Vitiligo-Specialist-In-India/store/ab8609/,Faridabad,Unknown,Unknown,Unknown,Faridabad,Unknown,,,,1
7770,karnala sports academy panvel,8100,52,20,$0.07,3,17,https://magicpin.in/Navi-Mumbai/Sector-6/Fitness/Karnala-Sports-Academy-And-Swimming-Pool/store/a1432/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown,,,,1
7771,kailash apartment,9900,19,55,$0.26,3,18,https://magicpin.in/@kailash-apartments_kailash-colony_new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
7772,janata bar and restaurant,8100,18,58,$0.17,4,24,https://magicpin.in/Mumbai/Link-Square-Mall/Restaurant/Janata-Bar-And-Restaurant/store/1858c7,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7773,jain temple jayanagar,9900,15,111,$0.50,6,19,https://magicpin.in/Bangalore/Jayanagar/Other/Shri-Dharmnath-Swami-Shwetambar-Jain-Temple/store/b13466/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7774,ice cream brands of india,6600,28,20,$0.02,1,30,https://magicpin.in/blog/category/food-and-beverage/scoop-heaven-top-5-ice-cream-brands-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7775,ice cream and sundae,9900,51,20,$0.03,1,33,https://magicpin.in/Pune/Aundh/Restaurant/Sundae-everyday-ice-cream/store/1532842/menu,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
7776,hotel suprabhat,9900,22,32,$0.14,4,19,https://magicpin.in/Mumbai/Mazgaon/Restaurant/Hotel-Suprabhat/store/2875a/menu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7777,hotel shubham prestige,9900,39,20,$0.19,7,19,https://magicpin.in/Hyderabad/Saroor-Nagar/Restaurant/Hotel-Shubham-Prestige/store/3b5132/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
7778,hotel kasturi orchid jodhpur,9900,50,20,$0.14,17,22,https://magicpin.in/Jodhpur/Basni/Restaurant/Hotel-Kasturi-Orchid/store/3650c8/menu/,Jodhpur,Unknown,Unknown,Unknown,Jodhpur,Restaurant,,,,1
7779,hotel dee marks,9900,55,20,$0.26,22,20,https://magicpin.in/New-Delhi/Rangpuri/Hotel/Dee-Marks-Hotel-and-Resort-Delhi-Airport/store/767841/,New Delhi,Delhi,India,North,New Delhi,Hotel,,,,1
7780,heart cup pub hyderabad,9900,31,20,$0.04,5,25,https://magicpin.in/Hyderabad/Gachibowli/Restaurant/Heart-Cup-Coffee/store/581283/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
7781,healing tree hospital,9900,31,20,$0.33,5,13,https://magicpin.in/Ghaziabad/Express-Mall/Medical/Healing-Tree-Hospital/store/1841a92/,Ghaziabad,Unknown,Unknown,Unknown,Ghaziabad,Unknown,,,,1
7782,hangout cafe,9900,24,42,$0.04,1,23,https://magicpin.in/Kolkata/Barasat/Restaurant/Hangout-Cafe/store/60264a,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
7783,hair stylist near me,6600,15,111,$0.23,32,37,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Beauty/Haircut/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7784,hair masks best,9900,50,20,$0.09,100,61,https://magicpin.in/blog/category/beauty/best-hair-mask-in-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7785,lemon tree chennai shimona,9900,51,20,$0.45,28,20,https://magicpin.in/Chennai/Ramapuram/Restaurant/Lemon-Tree-Hotel,,,,,,,,,,1
7786,downtown diner & fresh beer cafe,9900,14,111,$0,1,18,https://magicpin.in/Gurgaon/Sector-29/Restaurant/Downtown---Diners-&-Living-Beer-Cafe/store/617/menu,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
7787,dmart devanahalli,9900,8,253,$0.05,3,19,https://magicpin.in/Bangalore/Doddaballapur-Road/Grocery/Dmart-Devanahalli/store/874394,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7788,dine in pizza restaurants near me,9900,11,253,$0.08,7,27,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/Pizza/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
7789,dhaba in bhiwandi,9900,30,21,$0.03,3,22,https://magicpin.in/Thane/Vadape/Restaurant/Bhiwandi-Dhaba/store/2827b6/menu/,Thane,Unknown,Unknown,Unknown,Thane,Restaurant,,,,1
7790,delhi zaika,9900,28,21,$0.05,2,21,https://magicpin.in/Mumbai/Grant-Road/Restaurant/Delhi-Zaika/store/520c23/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
7791,deepmala sarees,9900,16,90,$0.14,15,23,https://magicpin.in/Gurgaon/Sadar-Bazar/Fashion/Deepmala-Sarees/store/a9b55,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
7792,dear naga,9900,10,253,$0.03,1,27,https://magicpin.in/New-Delhi/Humayunpur/Restaurant/Dear-Naga/store/1581c5c/?utm_source=aroundyou,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
7793,daru near me,8100,9,464,$0.09,1,19,https://magicpin.in/india/Raipur/All/Liquor-Store/,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown,,,,1
7794,dakotta byob & kitchen,9900,13,195,$0.17,5,27,https://magicpin.in/Gurgaon/Sector-31/Restaurant/Dakotta-Kitchen-&-Grill/store/163a9b9/menu,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
7795,cr2 shopping mall,9900,27,20,$0.14,4,20,https://magicpin.in/india/Mumbai/Cr2-Shopping-Mall/All/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7796,couch potato,9900,64,20,$0.29,1,31,https://magicpin.in/Bangalore/Btm/Lifestyle/Couch-Potato/store/8a94a2/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7797,conversation room,9900,22,50,$0.08,2,21,https://magicpin.in/Kolkata/Chowringhee/Restaurant/Conversation-Room/store/1744094/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
7798,coffee shop in pune,9900,20,55,$0.03,4,27,https://magicpin.in/india/Pune/All/Coffee-Shop/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7799,chl hospitals 114 a unit of chl charitable trust,9900,18,42,$0.04,6,21,https://magicpin.in/Indore/Niranjanpur-Circle/Restaurant/Chl-Hospital-114-(-A-Unit-Of-Chl-Charitable-Trust-)/store/82478c/,Indore,Unknown,Unknown,Unknown,Indore,Restaurant,,,,1
7800,cake factory,9900,19,74,$0.19,3,19,https://magicpin.in/Gurgaon/Sector-90/Restaurant/The-Cake-Factory/store/5b2c83/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
7801,hari nagar ghanta ghar,9900,74,20,$0.13,3,21,https://magicpin.in/New-Delhi/Shakti-Nagar/Electronics/Hariom-Electronics---Ghanta-Ghar/store/77cb55,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
7802,happy homes kandivali,9900,7,334,$0.20,5,32,https://magicpin.in/Mumbai/Raghuleela-Mega-Mall/Other/Happy-Homes-Kandivali/store/18b58b9,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7803,haldiram malviya nagar,9900,14,90,$0.15,4,19,https://magicpin.in/New-Delhi/Malviya-Nagar/Restaurant/Haldirams/store/120421,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
7804,grand heritage hotel greater noida,9900,26,22,$0.21,5,21,https://magicpin.in/Greater-Noida/Jaypee-Greens/Restaurant/Grand-Heritage-Resort/store/4bb3/menu/,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Restaurant,,,,1
7805,goutams,9900,12,148,$0.16,2,19,https://magicpin.in/Kolkata/New-Town/Restaurant/Goutam%E2%80%99s/store/1a07a8,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
7806,gnr kalyana mantapa,9900,28,20,$0.08,5,18,https://magicpin.in/Bangalore/Jayanagar/Other/Gnr-Kalyana-Mantapa/store/95a9b4/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7807,gangaur hotel jaipur,9900,34,20,$0.39,6,21,https://magicpin.in/Jaipur/Jhotwara/Restaurant/Gangaur-Palace-Family-Restaurant/store/397787/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
7808,fisherman's wharf goa,9900,33,20,$0.08,7,17,https://magicpin.in/Goa/Cavelossim/Restaurant/The-FishermanS-Wharf/store/123142/menu/,Unknown,Goa,India,West,Unknown,Restaurant,,,,1
7809,farzi 2 release date,9900,8,464,$0,1,29,https://magicpin.in/blog/category/entertainment/farzi-season-2-release-date-cast-series-amazon-prime-video,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7810,bhena da dhaba,8100,32,20,$0.16,4,32,https://magicpin.in/Mohali/Phase-7/Restaurant/Bhena-Da-Dhaba/store/3b657a/menu,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
7811,best time to visit lakshadweep,8100,59,20,$0.09,4,9,https://magicpin.in/blog/category/Travel/best-time-visit-lakshadweep,Unknown,Lakshadweep,India,South,Unknown,Tourism,,,,1
7812,best pubs hyderabad,9900,16,90,$0.02,1,24,https://magicpin.in/blog/category/food-and-beverage/best-pubs-hyderabad,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7813,best facial toner,12100,37,20,$0.13,100,47,https://magicpin.in/blog/category/beauty/best-toners-in-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7814,best bar and restaurant near me,9900,12,195,$0.05,12,23,https://magicpin.in/india/Secunderabad/All/Restaurant/?feat=SERVES_ALCOHOL,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Restaurant,,,,1
7815,basil with a twist t nagar,9900,17,74,$0.23,3,22,https://magicpin.in/Chennai/T.-Nagar/Restaurant/Basil-With-A-Twist/store/886cc/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7816,bangin,9900,29,20,$0.15,3,30,https://magicpin.in/Chennai/Arumbakkam/Restaurant/Bangin/store/17086c0/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7817,bangalore canteen viman nagar,9900,8,464,$0.09,3,22,https://magicpin.in/Pune/Viman-Nagar/Restaurant/Bangalore-Canteen-Viman-Nagar/store/1a7bc57/menu/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7818,baldev plaza,9900,10,148,$0.36,7,19,https://magicpin.in/Gorakhpur/Golghar/Grocery/Baldev-Plaza/store/8b34c3,Gorakhpur,Unknown,Unknown,Unknown,Gorakhpur,Unknown,,,,1
7819,baked house cafe,12100,25,32,$0.11,3,22,https://magicpin.in/Gurgaon/Palam-Vihar/Restaurant/Bake-House/store/3a6575/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
7820,bagicha corner,9900,17,74,$0.02,1,22,https://magicpin.in/Mahabaleshwar/Panchgani-Mahabaleshwar-Rd/Restaurant/Bagicha-Corner/store/31002a/,Mahabaleshwar,Unknown,Unknown,Unknown,Mahabaleshwar,Restaurant,,,,1
7821,babylon bar,9900,21,42,$0.01,1,23,https://magicpin.in/Hyderabad/Alcazar-Mall/Restaurant/Babylon-Bar-Kitchen/store/1551b71/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
7822,asaf ali road delhi,9900,47,20,$0.14,3,21,https://magicpin.in/New-Delhi/Asaf-Ali-Road/Other/Asaf-Ali-Rd/store/1a48509/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
7823,animated movie on netflix,8100,20,50,$0.46,1,43,https://magicpin.in/blog/category/entertainment/best-animation-movie-netflix-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7824,andhra ruchulu kumara park,9900,12,195,$0.25,3,19,https://magicpin.in/Bangalore/Kumara-Park-West/Restaurant/Andhra-Ruchulu/store/153ab7c/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7825,anand shekhawati dhaba,9900,17,74,$0.03,2,22,https://magicpin.in/Kota/Indraprastha-Industrial-Area/Restaurant/Anand-Shekhawati-Dhaba/store/2710b7,Kota,Unknown,Unknown,Unknown,Kota,Restaurant,,,,1
7826,ambience mall gurgaon pvr,8100,20,26,$0.04,6,20,https://magicpin.in/Gurgaon/Ambience-Mall/Entertainment/Pvr-Cinemas/store/346370,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
7827,advant noida,12100,45,20,$0.54,1,22,https://magicpin.in/india/Noida/Advant-Navis-Business-Park/,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
7828,action movies hollywood,9900,33,20,$0.54,6,46,https://magicpin.in/blog/category/all/top-rated-hollywood-action-movies,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7829,a1 samosa,9900,32,20,$0.10,3,21,https://magicpin.in/Mumbai/Sion-West/Restaurant/A1-Samosa/store/2c1677/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7830,cheap and best salon,9900,22,42,$0.22,9,19,https://magicpin.in/blog/india/bangalore/beauty/salons-in-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7831,champagne wine price in india,9900,6,652,$0,1,7,https://magicpin.in/blog/category/food-and-beverage/best-champagne-brands-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7832,casa jaali,8100,34,20,$0.24,18,23,https://magicpin.in/Goa/Palolem/Hotel/Casa-Jaali/store/75c59b/,Palolem,Goa,India,West,Palolem,Hotel,,,,1
7833,café noir,9900,35,20,$0,5,22,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Cafe-Noir/store/153c626/photos/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7834,cafe in vijayawada,9900,27,23,$0.06,1,24,https://magicpin.in/india/Vijayawada/All/Restaurant/Cafe/,Vijayawada,Unknown,Unknown,Unknown,Vijayawada,Restaurant,,,,1
7835,cafe in punjabi bagh,9900,32,20,$0.02,2,21,https://magicpin.in/india/New-Delhi/Punjabi-Bagh/Cafe/,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
7836,cafe in nungambakkam,9900,20,50,$0.07,8,22,https://magicpin.in/india/Chennai/Nungambakkam/Restaurant/Cafe/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7837,cafe iftar restaurant,9900,17,90,$0.06,3,19,https://magicpin.in/Bangalore/Kothanur/Restaurant/Cafe-Iftar/store/3750a6/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7838,cafe de paris cafe,9900,33,20,$0.35,3,20,https://magicpin.in/Chennai/Alwarpet/Restaurant/Cafe-De-Paris/store/602705/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7839,bukhara itc,9900,20,55,$0.17,4,36,https://magicpin.in/New-Delhi/Chanakyapuri/Restaurant/Bukhara-Itc-Maurya/store/1618/menu,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
7840,budget friendly cafes near me,9900,30,20,$0.04,7,25,https://magicpin.in/india/Secunderabad/All/Restaurant/Cafe/,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Restaurant,,,,1
7841,bonkeys,9900,17,58,$0.07,2,22,https://magicpin.in/Jaipur/Lal-Kothi/Restaurant/Bonkeys-Pizza/store/1533ca3/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
7842,bonkey's,9900,15,90,$0.07,2,22,https://magicpin.in/Jaipur/Lal-Kothi/Restaurant/Bonkeys-Pizza/store/1533ca3/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
7843,bombay salad co,9900,47,20,$0.20,4,26,https://magicpin.in/Mumbai/Link-Square-Mall/Restaurant/Bombay-Salad-Co./store/87812,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7844,bmx cinemas ambernath,9900,15,55,$0.01,1,19,https://magicpin.in/Ambernath/Kansai-Section/Entertainment/Bmx-Cinemas/store/1a715b8/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7845,zumba fitness classes,9900,22,42,$0.12,2,20,https://magicpin.in/india/Hyderabad/Old-City/Zumba-Class/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7846,zomato office,14800,47,20,$0.36,5,24,https://magicpin.in/Gurgaon/Sector-62/Other/Zomato-Corporate-Office/store/1b2c870,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
7847,vinay health home,9900,27,21,$0.09,1,31,https://magicpin.in/Mumbai/Ramwadi/Restaurant/Vinay-Health-Home/store/23b7c/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7848,vijay sale in mumbai,8100,15,111,$0.04,48,22,https://magicpin.in/Mumbai/Electronics/brands/7615/Vijay-Sales/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7849,venus traders,9900,32,20,$0.28,1,21,https://magicpin.in/Pune/Fc-Road/Bookstore/Venus-Traders/store/10b174,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7850,tronic rolls,6600,12,195,$0.35,4,21,https://magicpin.in/Bangalore/Aecs-Layout/Restaurant/Tronic-Rolls/store/1746c2b,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7851,zora the mall raipur,14800,16,74,$0.10,5,17,https://magicpin.in/india/Raipur/Zora-The-Mall/,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown,,,,1
7852,zaatar mandi,9900,28,23,$0.05,1,21,https://magicpin.in/Hyderabad/Chandrayanagutta/Restaurant/Zaatar-Arabian-Restaurant/store/87742/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
7853,wins smoke house,9900,11,148,$0,2,26,https://magicpin.in/Pernem/Morjim/Restaurant/WinS-Smoke-House/store/15a8436,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
7854,wine shop open near me,9900,9,464,$0,1,7,https://magicpin.in/india/Kolkata/New-Town/Liquor-Store/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7855,the stables,9900,30,21,$0.20,4,22,https://magicpin.in/Mumbai/Marol/Restaurant/The-Stables---Peninsula-Redpine/store/8b696/photos,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7856,the illusion cafe,9900,16,111,$0.06,3,24,https://magicpin.in/Bangalore/Rajajinagar/Restaurant/The-Illusion-Cafe/store/4c2755/menu/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7857,thakar's jalaram kathiyawadi hotel,9900,8,464,$0.17,2,19,https://magicpin.in/Mumbai/Panchamratna-Park/Restaurant/ThakarS-Jalaram-Kathiyawadi-Hotel/store/1aa2585,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7858,tamil nadu government multi super speciality hospital tngmssh,9900,19,42,$0.07,4,20,https://magicpin.in/Chennai/Park-Town/Healthcare/Tamil-Nadu-Government-Multi-Super-Speciality-Hospital-Tngmssh/store/2103072,Chennai,Tamil Nadu,India,South,Chennai,Unknown,,,,1
7859,swiggy coupons,9900,39,20,$0.31,5,22,https://magicpin.in/Swiggy-offers/295389/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7860,svf cinemas coochbehar,9900,13,90,$0.29,1,21,https://magicpin.in/Cooch-Behar/Suncity-Road/Entertainment/Svf-Cinema-Coochbehar/store/1cc1279/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7861,sutra gastropub gurgaon,9900,15,74,$0.07,3,23,https://magicpin.in/Gurgaon/Cyber-Hub/Restaurant/Sutra-Gastropub/store/344/menu/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
7862,sunderlal memorial hospital,9900,19,42,$0.11,3,15,https://magicpin.in/New-Delhi/Khanpur/Medical/Dr-Sunder-Lal-Memorial-Hospital/store/1841954/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
7863,sri venkateswara garments unit 3,9900,9,253,$0.56,7,32,https://magicpin.in/Bangalore/Jayanagar-4Th-Block/Fashion/Sri-Venkateswara-Garments-Unit-3/store/1850442/reviews,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7864,sri guru kottureshwara butter dosa hotel,9900,25,32,$0.09,1,19,https://magicpin.in/Bangalore/Basavanagudi/Restaurant/Sri-Guru-Kottureshwara-Davangere-Benne-Dosa/store/57c6/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7865,sports complex in dwarka,9900,44,20,$0.11,4,17,https://magicpin.in/New-Delhi/Sector-17,,,,,,,,,,1
7866,sports bar near me,8100,6,334,$0.07,5,26,https://magicpin.in/blog/category/food-and-beverage/top-sports-bars-gurgaon,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
7867,spice laundry,9900,15,111,$0.07,2,22,https://magicpin.in/Mumbai/Chembur/Restaurant/Spice-Laundry/store/62c2c6/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
7868,soroco house anna nagar,9900,32,20,$0.23,3,21,https://magicpin.in/Chennai/Shanthi-Colony/Restaurant/Soroco/store/163b94b/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7869,soft serve company,9900,28,20,$0.44,3,25,https://magicpin.in/Chennai/Alwarpet/Restaurant/Soft-Serve-Co./store/1562000/menu/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
