No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
7778,grand square mall,6600,10,159,$0.12,2,36,https://lbb.in/chennai/best-shopping-brands-grand-square-velachery-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7779,good exfoliating face scrub,8100,64,17,$0.08,99,35,https://lbb.in/all/best-exfoliating-scrub/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7780,gomantak boarding house dadar,8100,35,17,$0.21,3,19,https://lbb.in/mumbai/dadar-gomantak-seafood/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7781,gift ideas xmas,8100,72,17,$0.02,22,22,https://lbb.in/delhi/best-holiday-gifts/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7782,fridah by bohemians,4400,44,17,$0.08,3,28,https://lbb.in/bangalore/bohemians-290dc8/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7783,formal outfit for women,8100,30,17,$0.03,97,25,https://lbb.in/delhi/formal-ideas-office-wear-for-women/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7784,flip side,9900,17,60,$0,1,21,https://lbb.in/hyderabad/flipside-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7785,faqir chand,9900,33,17,$0,1,29,https://lbb.in/delhi/faqirchand-book-store-644d91/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7786,famous bakes,8100,22,41,$0.19,1,22,https://lbb.in/pune/best-bakeries-in-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7787,espresso martini cocktail,8100,96,17,$0,1,64,https://lbb.in/delhi/coffee-cocktail-espresso-martini-recipe/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7788,dog park,8100,22,45,$0,3,21,https://lbb.in/kolkata/dog-friendly-parks-south-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7789,deshbandhu park,8100,41,17,$0.20,2,20,https://lbb.in/kolkata/bally-deshbandhu-club-33ed4c/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7790,crave by leena,8100,11,207,$0.26,71,20,https://lbb.in/bangalore/bonbonniere-8d4fee/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7791,cowrks perungudi sterling technopolis,8100,54,17,$0.35,11,12,https://lbb.in/chennai/cowrks-coworking-space-omr-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7792,resort in badlapur,22200,60,17,$0.07,10,23,https://lbb.in/mumbai/rainy-resort-badlapur/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
7793,pune camp,6600,12,159,$0.13,9,22,https://lbb.in/pune/locality/camp-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7794,pompeii pizza studio,6600,24,21,$0.13,4,20,https://lbb.in/hyderabad/best-pizza-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7795,plus size clothing stores near me,8100,10,273,$0.11,92,19,https://lbb.in/chennai/top-plus-size-stores-in-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7796,plate restaurant,8100,29,17,$0.12,2,23,https://lbb.in/mumbai/order-online-from-plate-and-pint/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7797,places to travel in india in july,8100,71,17,$0.19,11,19,https://lbb.in/all/places-to-visit-in-july/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7798,places to see in araku,8100,33,17,$0.22,1,19,https://lbb.in/all/places-to-see-araku/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7799,pet friendly cafe near me,8100,28,17,$0.04,5,27,https://lbb.in/chennai/pet-friendly-cafes-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7800,peach shades lipstick,8100,45,17,$0.03,99,18,https://lbb.in/mumbai/peach-lipstick-shades-for-indian-skin-tones/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7801,peach color lipstick,8100,43,17,$0.03,99,23,https://lbb.in/mumbai/peach-lipstick-shades-for-indian-skin-tones/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7802,paintball near me,8100,5,1312,$0.06,6,12,https://lbb.in/delhi/paintball-delhi-ncr/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7803,open gym,8100,27,26,$0.04,8,19,https://lbb.in/bangalore/open-air-gyms-in-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7804,nursery plants,8100,19,60,$0.06,61,39,https://lbb.in/bangalore/best-nurseries-and-garden-centres-in-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7805,night clubs in kolkata,8100,11,207,$0.02,1,23,https://lbb.in/kolkata/best-discos-in-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7806,narsingh lb nagar,8100,31,17,$0.37,3,19,https://lbb.in/hyderabad/sri-narsingh-cloth-emporium-7492ea/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7807,nail box,8100,34,17,$0.10,26,22,https://lbb.in/bangalore/nailbox-nail-bar-new-bel-road/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7808,museum in pune,8100,7,1312,$0.11,1,22,https://lbb.in/pune/museums-in-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7809,mumbai darshan locations,8100,82,17,$0.11,48,16,https://go.lbb.in/6UJiGi1Eh1b,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7810,mtr bangalore,8100,26,21,$0.05,2,22,https://lbb.in/bangalore/mtr-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7811,mocha pune salunkhe vihar,8100,16,73,$0,1,22,https://lbb.in/pune/mocha-makes-coolest-late-evening-spot/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7812,best romantic korean dramas on netflix,8100,16,73,$0.01,1,37,https://lbb.in/all/romantic-korean-dramas-netflix/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7813,best dance clubs in delhi,8100,36,17,$0.06,3,23,https://lbb.in/delhi/best-nightclubs-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7814,best concealer,8100,42,17,$0.07,100,26,https://lbb.in/mumbai/best-concealers-to-buy-online/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7815,best coffee shop mumbai,9900,18,60,$0.17,5,27,https://lbb.in/mumbai/post/coffee/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7816,best cafe in connaught place,8100,49,17,$0.03,3,23,https://lbb.in/delhi/coffee-shops-connaught-place/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7817,best aging cream,8100,48,17,$0.14,100,55,https://lbb.in/hyderabad/best-anti-aeging-creams/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7818,barbeque nation nungambakkam,8100,43,17,$0.15,5,22,https://lbb.in/chennai/barbeque-nation-restaurant-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
7819,bar wine shop,6600,21,41,$0,1,37,https://lbb.in/mumbai/best-alcohol-shops-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7820,bangalore famous food,8100,74,17,$0.03,1,33,https://lbb.in/bangalore/iconic-eateries-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7821,appu ghar photos,8100,14,121,$0,1,18,https://lbb.in/pune/appu-ghar-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7822,anokhi cafe,8100,37,17,$0.19,4,23,https://lbb.in/delhi/anokhi-cafe-6d1f97/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
7823,ambrosia resort pune,8100,41,17,$0.22,5,23,https://lbb.in/pune/ambrosia-resort-and-spa/,Pune,Unknown,Unknown,Unknown,Pune,Hotel,,,,1
7824,airbnb in pondicherry,8100,15,73,$0.21,46,19,https://lbb.in/bangalore/pondicherry-seaview-airbnbs/,Puducherry,Puducherry,India,South,Puducherry,Unknown,,,,1
7825,crescent hotel nungambakkam chennai,8100,35,17,$0.20,5,20,https://lbb.in/chennai/hotel-crescent-nungambakkam-6f09e4/,Chennai,Unknown,Unknown,Unknown,Chennai,Hotel,,,,1
7826,chinese garden,8100,57,17,$0.07,2,49,https://lbb.in/delhi/china-garden-authentic-chinese-food/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7827,chennai pubs,9900,33,17,$0,1,21,https://lbb.in/chennai/best-nightclubs-and-pubs-in-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7828,central cottage emporium,8100,23,34,$0.21,10,35,https://lbb.in/mumbai/buy-home-decor-made-by-rural-artisans-at-cottage-emporium-in-fort/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7829,candle light dinner at bangalore,8100,41,17,$0.16,97,18,https://lbb.in/bangalore/candlelight-dinner-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7830,buffet restaurants bangalore,8100,14,60,$0.06,12,27,https://lbb.in/bangalore/post/buffet/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7831,brewing bangalore,8100,47,17,$0.03,14,38,https://lbb.in/bangalore/buy-beer-growlers-from-these-places-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7832,blue cross chennai,8100,25,19,$0.99,2,39,https://lbb.in/chennai/the-blue-cross-of-india-ef3d41/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7833,best workout gyms near me,8100,7,788,$0.12,18,21,https://lbb.in/mumbai/best-gyms-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7834,tourist spots in chittorgarh,8100,23,21,$0.01,11,25,https://lbb.in/all/chittorgarh-sightseeing-places/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7835,top 10 branded shirts for men,8100,52,17,$0.03,100,28,https://lbb.in/hyderabad/types-of-shirts-for-men/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7836,tiger point lonavala viewpoint,8100,14,159,$0.15,1,13,https://lbb.in/pune/please-pocket-heart-day-trip-tiger-point-lonavala-inr-800/,Lonavala,Unknown,Unknown,Unknown,Lonavala,Unknown,,,,1
7837,the dansing bottle,8100,29,17,$0.07,3,22,https://lbb.in/mumbai/smashing-new-hangout-pubs-in-thane/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7838,sunscreen for sensitive skin,8100,77,17,$0.07,95,18,https://lbb.in/delhi/sunscreen-for-sensitive-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7839,sunscreen cream sensitive skin,8100,75,17,$0.07,95,19,https://lbb.in/all/sunscreen-for-sensitive-skin/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7840,speakeasy,8100,32,17,$0.15,2,27,https://lbb.in/delhi/speakeasy-bars-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7841,sp road bangalore,8100,4,1312,$0,1,24,https://lbb.in/bangalore/electronics-market-sp-road-nagarathpete-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7842,south wedding saree,8100,24,21,$0.01,98,25,https://lbb.in/all/south-indian-bridal-saree-looks/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7843,soul garden cafe,8100,9,207,$0.07,1,22,https://lbb.in/delhi/cafe-soul-garden-f9630a/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
7844,silver beach cafe mumbai,6600,64,17,$0.07,3,22,https://lbb.in/mumbai/silver-beach-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7845,shaheed minar monument,8100,15,91,$0.26,2,37,https://lbb.in/kolkata/shaheed-minar-226003/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7846,seasonal tastes,8100,20,41,$0.12,3,34,https://lbb.in/mumbai/seasonal-tastes-westin-mumbai-affe4c/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7847,restaurants in rajouri garden,8100,17,47,$0.04,4,21,https://lbb.in/delhi/restaurants-in-rajouri/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
7848,resorts close to mumbai,8100,59,17,$0.22,91,29,https://lbb.in/mumbai/best-resorts-near-mumbai-luxury-getaway/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
7849,ravi store,9900,23,21,$0.09,2,22,https://lbb.in/pune/ravi-store-cab0c0/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7850,raju uncle chole bhature,8100,19,45,$0.06,3,22,https://lbb.in/pune/raju-uncles-chole-bature-d53549/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7851,rajasthani jaipuri razai,8100,75,17,$0.14,100,21,https://lbb.in/delhi/buy-jaipuri-razais-dohars-online/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7852,pvr cinema ka mall,8100,21,34,$0.17,5,18,https://lbb.in/delhi/pvr-ecx-dlf-mall-8ae88c/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7853,purnabramha bangalore,8100,24,19,$0.39,3,19,https://lbb.in/places/Purnabramha-hsr-03092c/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7854,prem's restaurant,8100,24,26,$0.76,3,21,https://lbb.in/pune/prems-in-kp-267f64/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7855,pool party,8100,20,47,$0.11,1,19,https://lbb.in/delhi/pool-party-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7856,places in hyderabad,8100,56,17,$0.21,13,24,https://lbb.in/hyderabad/top-tourist-places-in-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7857,personal physical trainer,9900,22,34,$0.59,5,67,https://lbb.in/delhi/personal-trainers-on-call-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7858,peach lip color,6600,50,17,$0.03,98,23,https://lbb.in/mumbai/peach-lipstick-shades-for-indian-skin-tones/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7859,paasha,9900,19,45,$0.06,2,25,https://lbb.in/pune/paasha-722c6b/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7860,over the moon brew co,8100,25,21,$0.18,4,21,https://lbb.in/hyderabad/over-the-moon-0e2864/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7861,om collections unit 1,8100,27,18,$0.23,3,24,https://lbb.in/bangalore/om-collections-om-branded-4d20dc/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7862,nrityagram,8100,19,47,$0.16,3,37,https://lbb.in/bangalore/nrityagram-e812c5/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7863,mrp cafe connaught place,8100,11,273,$0.10,2,18,https://lbb.in/delhi/cafe-mrp-affordable-food-drinks/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
7864,mma training center near me,8100,11,207,$0.05,11,25,https://lbb.in/mumbai/mma-classes-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7865,ministry of beer,8100,19,60,$0.04,1,22,https://lbb.in/delhi/misintry-of-beer-microbrewery-cp/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7866,maa tara restaurant cr park,5400,12,159,$0.22,2,21,https://lbb.in/delhi/maa-tara-cr-park/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7867,secretariat park,8100,13,121,$0.14,4,19,https://lbb.in/chennai/secretariat-park-17175c/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
7868,hilltop friday night market,6600,3,1312,$0,1,36,https://lbb.in/goa/goa-collective-bazaar-flea-market-vagator/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
7869,hill stations near mumbai maharashtra,8100,59,17,$0.28,3,30,https://lbb.in/mumbai/weekend-getaways-winter/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7870,hidden village resort,8100,12,159,$0.10,1,34,https://lbb.in/mumbai/hidden-village-atgaon-near-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7871,heera panna shopping,6600,9,379,$0.12,5,20,https://lbb.in/mumbai/herra-panna/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7872,hair salon men,1900,20,45,$0.19,5,57,https://lbb.in/hyderabad/mens-salon-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7873,gulmohar club,8100,16,45,$0.18,4,18,https://lbb.in/delhi/pacific-sports-complex-b267a6/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7874,granth mumbai,8100,6,273,$0.22,4,21,https://lbb.in/mumbai/granth-bookstore-juhu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7875,granth book shop,8100,8,379,$0.15,3,19,https://lbb.in/mumbai/granth-bookstore-juhu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7876,gopal 56,9900,21,34,$0,2,21,https://lbb.in/delhi/summers-treating-you-harsh-head-2ff667/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7877,good resorts hyderabad,12100,43,17,$0.24,96,24,https://lbb.in/hyderabad/best-resorts-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Hotel,,,,1
7878,goa majorda,8100,69,17,$0.41,3,23,https://lbb.in/goa/locality/majorda-goa/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
7879,geoffrey's,8100,16,91,$0.32,1,26,https://lbb.in/mumbai/geoffreys-f2462e/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7880,free libraries near me,8100,9,533,$0.04,1,47,https://lbb.in/delhi/public-libraries-in-delhi-membership/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7881,fossils band,8100,46,17,$0.03,1,47,https://lbb.in/kolkata/fossils-446393/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
7882,formal wear for women in office,9900,25,26,$0.08,96,36,https://lbb.in/delhi/formal-ideas-office-wear-for-women/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7883,fc road restaurants,8100,15,91,$0.07,6,25,https://lbb.in/pune/the-vegetable/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7884,face wash with tea tree oil,8100,89,17,$0.04,99,21,https://lbb.in/shop/product/tea-tree-oil-face-wash/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7885,evoo gurugram,8100,32,17,$0.32,3,17,https://lbb.in/delhi/evoo-eatery-pizzeria/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7886,events in delhi today,8100,30,17,$0.04,25,35,https://lbb.in/delhi/events-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7887,espresso martini drink,8100,105,17,$0,1,49,https://lbb.in/delhi/coffee-cocktail-espresso-martini-recipe/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7888,dog dog park,8100,32,17,$0.20,2,47,https://lbb.in/mumbai/pet-parks/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7889,earring and piercing,6600,42,17,$0.04,99,39,https://lbb.in/all/types-of-ear-piercings/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7890,dry skin makeup primer,8100,66,17,$0.03,99,26,https://lbb.in/all/best-primers-dry-skin/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7891,dogs at park,8100,23,41,$0.20,2,46,https://lbb.in/hyderabad/dogs-park-necklace-road-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7892,dog park dog park,8100,11,379,$0.20,2,38,https://lbb.in/hyderabad/dogs-park-necklace-road-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7893,different types of dress,8100,7,379,$0.02,12,40,https://lbb.in/delhi/types-of-dresses/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7894,delhi events,8100,25,18,$0.12,12,59,https://lbb.in/delhi/events-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7895,csi all saints church,6600,27,19,$0.15,6,23,https://lbb.in/bangalore/all-saints-church-b739c9/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7896,circle of crust,8100,30,17,$0.25,2,21,https://lbb.in/pune/circle-of-crust-pizza-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7897,chichabas taj frazer town,8100,8,379,$0.13,2,21,https://lbb.in/bangalore/chichabas-taj-is-now-rebranded-c9a7fe/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7898,chanakyapuri new delhi delhi,8100,29,17,$0.12,2,26,https://lbb.in/delhi/things-to-do-in-chanakyapuri/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7899,chanakya mall,6600,10,207,$0.50,1,19,https://lbb.in/delhi/things-to-do-the-chanakya/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7900,chalukya samrat,9900,31,17,$0.04,1,22,https://lbb.in/bangalore/hotel-chalukya-samrat/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Hotel,,,,1
7901,camping places in pune,8100,73,17,$0.19,4,20,https://lbb.in/pune/summer-campsites/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7902,buon cibo the italian cafe,8100,12,121,$0.05,3,21,https://lbb.in/pune/you-must-visit-this-cafe-8fc9a9/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
7903,best exfoliating face scrub,8100,66,17,$0.08,99,46,https://lbb.in/all/best-exfoliating-scrub/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7904,bheemas restaurant,8100,11,207,$0.20,4,23,https://lbb.in/bangalore/battle-of-the-ages-meals-at-bheemas-or-nagarjuna/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7905,best resort in hyd,8100,39,17,$0.21,95,31,https://lbb.in/hyderabad/best-resorts-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Hotel,,,,1
7906,best cake,8100,27,26,$0.21,98,50,https://lbb.in/delhi/post/cakes/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7907,bel road restaurants,8100,12,73,$0.03,7,21,https://lbb.in/bangalore/restaurants-80-feet-road-new-bel-road/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
7908,bbq nation deccan,8100,29,17,$0.27,4,17,https://lbb.in/pune/barbeque-nation-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7909,autumn leaves cafe,8100,9,207,$0.10,1,23,https://lbb.in/hyderabad/autumn-leaf-caf-c21971/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
7910,alchemy coffee roaster,8100,32,17,$0.40,4,33,https://lbb.in/bangalore/alchemy-coffee-roasters-jayanagar/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7911,actor shahrukh khan house,8100,19,47,$0,1,30,https://lbb.in/mumbai/mannat-bandra/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7912,7 rivers brewing co,8100,42,17,$0.50,4,21,https://lbb.in/mumbai/follow-seven-rivers-brewing-co-instagram/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
7913,viva panjim,6600,9,273,$0.14,2,21,https://lbb.in/goa/old-school-chilling-viva-panjim-goa/,Panaji,Goa,India,West,Panaji,Unknown,,,,1
7914,venice mall noida,8100,26,18,$0.14,1,23,https://lbb.in/places/The-Grand-Venice-Mall-greater-noida-4cf7ff/,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
7915,vallonne vineyards,8100,14,73,$0.15,13,20,https://lbb.in/pune/vallonne-vineyards-d258e2/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7916,trek near bangalore,8100,27,17,$0.07,5,18,https://lbb.in/bangalore/5-easy-day-treks-kids/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7917,things to do in bangkok,9900,85,17,$0.13,90,35,https://lbb.in/all/things-to-see-in-bangkok/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7918,things to do bangkok,8100,70,17,$0.14,100,33,https://lbb.in/all/things-to-see-in-bangkok/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7919,theatre pune,8100,31,17,$0.04,1,44,https://lbb.in/pune/theatres-in-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
7920,the caffeine baar cafe church street,9900,29,17,$0.08,4,21,https://lbb.in/bangalore/the-caffeine-baar-newbie-in-88803d/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7921,large breast sports bra,8100,57,17,$0.08,100,32,https://lbb.in/all/best-sports-bra-for-heavy-breast/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
7922,lalbagh nursery,8100,10,159,$0.16,5,21,https://lbb.in/bangalore/best-nurseries-and-garden-centres-in-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7923,lalbagh botanical garden bangalore timings,8100,74,17,$0.09,1,16,https://lbb.in/bangalore/lal-bagh-botanical-garden-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
7924,lajpat nagar i,8100,46,17,$0.35,5,27,https://lbb.in/delhi/things-to-do-in-lajpat-nagar-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
7925,la cabana beach resort,8100,22,26,$0.15,79,23,https://lbb.in/goa/le-cabana-resort-ashvem-beautiful-beach-stay-destination-wedding/,Unknown,Goa,India,West,Unknown,Hotel,,,,1
