No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6500,cine,12100,61,25,$0,1,63,https://www.district.in/movies/cine-square-cinemas-tirupati-nagar-indore-in-indore-CD19107
6501,china pearl china,12100,9,797,$0.06,4,19,https://www.district.in/dining/kolkata/china-pearl-tangra
6502,china pearl,12100,12,238,$0.07,4,20,https://www.district.in/dining/bangalore/china-pearl-kalyan-nagar-bangalore
6503,cast of pride and prejudice 2005,12100,26,29,$0,1,59,https://www.district.in/movies/pride-and-prejudice-2005-movie-tickets-MV202886
6504,brahma garden restaurant,12100,35,25,$0.20,3,21,https://www.district.in/dining/pune/brahma-pure-veg-sinhgad-road
6505,bookmyshow kothamangalam,12100,23,27,$0,1,21,https://www.district.in/movies/malayalam-movies-tickets-in-kothamangalam
6506,booking taj mahal ticket,12100,4,797,$0.49,3,22,https://www.district.in/events/taj-mahal-monument-buy-tickets
6507,bombay lassi,12100,20,67,$0.11,3,24,https://www.district.in/dining/chennai/bombay-classic-lassi-gst-road
6508,biriyani zone,12100,13,181,$0.38,3,22,https://www.district.in/dining/bangalore/biriyani-zone-marathahalli
6509,best movies latest,12100,17,67,$1.05,1,63,https://www.district.in/movies/
6510,benne dosa bandra,9900,9,797,$0,1,24,https://www.district.in/dining/mumbai/benne-pali-hill-bandra-west
6511,bangalore canteen,12100,7,1177,$0.05,2,22,https://www.district.in/dining/pune/bangalore-canteen-1-karve-nagar
6512,baba dairy,12100,13,238,$0.13,2,24,https://www.district.in/dining/chandigarh/baba-dairy-sector-21
6513,altaf cafe,9900,37,25,$0.01,1,25,https://www.district.in/dining/manipal/altafs-cafe-vidyaratna-nagar
6514,adyar ananda,12100,16,136,$0.21,4,21,https://www.district.in/dining/chennai/a2b-adyar-ananda-bhavan-adyar
6515,12 fail cast,12100,8,567,$0,1,30,https://www.district.in/movies/12th-fail-2023-movie-tickets-in-mumbai-MV165204
6516,11th avenue cafe bistro,12100,9,408,$0.02,2,24,https://www.district.in/dining/guwahati/11th-avenue-cafe-bistro-1-six-mile
6517,telugu matter,9900,40,25,$0,1,60,https://www.district.in/movies/anantapur-movie-tickets
6518,tandoor park,12100,16,136,$0,2,22,https://www.district.in/dining/kolkata/tandoor-park-dhakuria
6519,taiki,12100,12,309,$0.17,3,37,https://www.district.in/dining/bangalore/taiki-hsr-bangalore
6520,svc mahalakshmi,12100,1,3678,$0.23,4,15,https://www.district.in/movies/mahalaxmi-complex-kothapet-hyderabad-in-hyderabad-CD1052124
6521,surajkund in faridabad,12100,19,67,$0.14,2,37,https://www.district.in/events/suraj-kund-buy-tickets
6522,super duper marathi movie,880,8,797,$0.12,1,24,https://www.district.in/movies/super-duperr-movie-tickets-MV215398
6523,sudarshan 35,12100,2,1960,$0,1,19,https://www.district.in/movies/sudarshan-35mm-4k-laser-dolby-atmos-rtc-x-roads-hyderabad-in-hyderabad-CD1065725
6524,street arabiya ganapathy,9900,9,567,$0.11,3,19,https://www.district.in/dining/coimbatore/street-arabiya-ganapathy
6525,soulspace spirit,14800,5,567,$0.27,8,19,https://www.district.in/movies/pvr-central-spirit-mall-bellandur-bengaluru-in-bengaluru-CD1022298
6526,soul bistro & lounge,9900,19,71,$0.09,6,17,https://www.district.in/dining/udaipur/soul-pichola
6527,sobremesa,12100,6,797,$0,1,21,https://www.district.in/dining/hyderabad/sobremesa-bakehouse-cafe-kitchen-jubilee-hills
6528,skydeck rr nagar,9900,12,238,$0.09,3,22,https://www.district.in/dining/bangalore/skydeck-resto-pub-kitchen-rajarajeshwari-nagar-bangalore
6529,sky mall,9900,7,1177,$0.22,3,39,https://www.district.in/movies/movietime-cinemas-sky-mall-erragadda-x-road-hyderabad-in-hyderabad-CD1040594
6530,mangal city mall,12100,6,567,$0.14,6,20,https://www.district.in/movies/mangal-multiplex-vijay-nagar-indore-in-indore-CD1015630
6531,maji sagar,12100,10,309,$0.14,2,21,https://www.district.in/dining/mumbai/maji-sagar-1-tardeo
6532,latest movies name,12100,16,90,$0,1,61,https://www.district.in/movies/upcoming-movies
6533,latest movies 2025,9900,28,25,$0,1,54,https://www.district.in/movies/upcoming-movies
6534,latest malayalam movies list,12100,12,136,$0,1,64,https://www.district.in/movies/upcoming-malayalam-movies
6535,kuuraku brigade road bangalore,12100,9,567,$0,3,23,https://www.district.in/dining/bangalore/kuuraku-brigade-road-bangalore
6536,krishna avatar,6600,5,1960,$0.01,1,20,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513
6537,khan market cafes,12100,22,52,$0,1,16,https://www.district.in/dining/ncr/cafe-delhi-heights-khan-market-new-delhi
6538,vrindavan dhaba bhopal,12100,9,567,$0.04,6,19,https://www.district.in/dining/bhopal/vrindavan-dhaba-hoshangabad-road
6539,vinay cinema adipur,12100,2,1960,$0,1,20,https://www.district.in/movies/roongta-vinay-cinema-adipur-gandhidham-in-gandhidham-CD1053508
6540,vijay hazare trophy delhi matches,9900,32,25,$0.08,1,23,https://www.district.in/
6541,trichy cinemas,12100,10,408,$0,1,21,https://www.district.in/movies/upcoming-movies-in-trichy
6542,tracking jaipur golden,12100,61,25,$0,1,13,https://www.district.in/
6543,yumma swami,8100,8,309,$0.11,4,23,https://www.district.in/dining/pune/yumma-swami-camp-area
6544,mumbai film city mumbai,12100,16,238,$0.11,1,24,https://www.district.in/events/mumbai-filmcity-tour-with-bollywood-park-2025-buy-tickets
6545,msx mall in greater noida,12100,3,1177,$0.17,3,21,https://www.district.in/movies/msx-cinemas-greater-noida-in-greater-noida-CD1092168
6546,movie in madurai,12100,4,1177,$0,1,16,https://www.district.in/movies/madurai-movie-tickets
6547,middle class movie,12100,15,181,$0.18,1,26,https://www.district.in/movies/middle-class-movie-tickets-MV208925
6548,mcdonald's mg road bangalore,12100,5,797,$0.07,1,20,https://www.district.in/dining/bangalore/mcdonalds-mg-road
6549,top movies 10,12100,32,25,$0,1,71,https://www.district.in/movies/
6550,today movie releases bollywood,480,4,1177,$0,1,79,https://www.district.in/movies/upcoming-hindi-movies
6551,things to do in ahmedabad,12100,5,1960,$0.12,35,21,https://www.district.in/activities/things-to-do-in-ahmedabad
6552,the sassy spoon,9900,27,29,$0.13,5,38,https://www.district.in/dining/pune/the-sassy-spoon-koregaon-park
6553,the bullet train movie,12100,19,67,$0,1,69,https://www.district.in/movies/bullet-train-movie-tickets-MV146350
6554,tgi fridays,12100,12,309,$0.06,1,22,https://www.district.in/dining/ncr/tgi-fridays-vasant-kunj-new-delhi
6555,taj mahal ticket price,12100,5,1177,$0.29,2,39,https://www.district.in/events/taj-mahal-monument-buy-tickets
6556,surajkund faridabad,12100,19,67,$0,5,23,https://www.district.in/events/suraj-kund-buy-tickets
6557,siliguri city centre,12100,18,110,$0,1,16,https://www.district.in/movies/inox-city-centre-matigara-siliguri-in-siliguri-CD1030074
6558,sangeetha restaurant adyar,12100,7,408,$0.33,6,28,https://www.district.in/dining/chennai/sangeetha-veg-restaurant-adyar
6559,roastery coffee house hyderabad,5400,12,181,$0,1,6,https://www.district.in/dining/hyderabad/roastery-coffee-house-1-banjara-hills
6560,restaurant green leaf,12100,27,29,$0.03,2,22,https://www.district.in/dining/ncr/green-leaf-restaurant-2-manesar-gurgaon
6561,raghavendra nagar,12100,47,25,$0.16,5,18,https://www.district.in/play/ra-square-sports-arena-cricket-football-pickleball-gaddi-annaram-hyderabad-slots-booking
6562,pvr cinemas cp67 mall,9900,3,1177,$0.08,3,20,https://www.district.in/movies/pvr-cp67-mall-sector-67-mohali-in-mohali-CD1015096
6563,pss tenkasi,12100,5,797,$0.08,1,20,https://www.district.in/movies/pss-multiplex-railway-feeder-road-tenkasi-in-tenkasi-CD1037510
6564,priyadarshini veg,9900,7,797,$0.14,3,19,https://www.district.in/dining/bangalore/priyadarshini-veg-1-sarjapur-road-bangalore
6565,priyadarshini restaurant,9900,11,408,$0.07,1,22,https://www.district.in/dining/bangalore/priyadarshini-restaurant-majestic
6566,places to visit with friends in delhi,1000,11,238,$0,5,7,https://www.district.in/activities/
6567,pizza artist,12100,27,29,$0.17,5,21,https://www.district.in/dining/bangalore/chef-art-pizza-1-btm-bangalore
6568,koa cafe,12100,22,52,$0.07,3,20,https://www.district.in/dining/vadodara/koa-cafe-1-bhayli
6569,jockey movie 2026,9900,13,309,$0,1,23,https://www.district.in/movies/jockey-movie-tickets-MV207067
6570,j's near me,12100,21,29,$0.19,1,19,https://www.district.in/dining/ludhiana/js-foods-ludhiana-junction
6571,iris cafe hsr,9900,8,797,$0.08,5,20,https://www.district.in/dining/bangalore/iris-cafe-hsr-bangalore
6572,ideal kitchen,12100,9,797,$0.15,3,38,https://www.district.in/dining/hyderabad/ideal-kitchen-l-b-nagar
6573,hubli pvr,9900,2,1960,$0.06,1,20,https://www.district.in/movies/pvr-inorbit-mall-hubli-in-hubli-CD1102225
6574,hotel sidheshwari ashram,9900,13,238,$0.18,3,23,https://www.district.in/dining/kolkata/hotel-sidheshwari-ashram-new-market-area
6575,hotel ngt non veg,12100,9,797,$0.10,3,19,https://www.district.in/dining/bangalore/hotel-n-g-t-non-veg-rajarajeshwari-nagar-bangalore
6576,hotel jubilee ridge hyderabad,12100,17,67,$0.32,16,20,https://www.district.in/dining/hyderabad/hotel-jubilee-ridge-jubilee-hills
6577,hotel ashoka egmore,12100,16,71,$0.14,11,20,https://www.district.in/dining/chennai/hotel-ashoka-abhinandan-egmore
6578,hillstar restaurant,12100,8,797,$0.17,3,22,https://www.district.in/dining/hyderabad/hillstar-restaurant-khairatabad
6579,high street mall thane west,12100,5,797,$0,1,20,https://www.district.in/movies/cinepolis-high-street-mall-thane-formerly-cinema-star-high-street-mumbai-in-mumbai-CD1027253
6580,hfm highway food mall,12100,47,25,$0,1,29,https://www.district.in/dining/limbdi/mcdonalds-limbdi-locality
6581,hebbal social,9900,6,797,$0.21,5,20,https://www.district.in/dining/bangalore/hebbal-social-hebbal-bangalore
6582,grounded cafe,9900,8,567,$0.13,6,23,https://www.district.in/dining/chennai/grounded-cafe-by-the-hawk-anna-nagar-east
6583,garv pride and honour,12100,15,181,$0,1,32,https://www.district.in/movies/garv-pride-and-honour-2004-movie-tickets-MV172252
6584,galleria market in gurgaon,12100,64,25,$0.04,1,25,https://www.district.in/stores/
6585,fun city big cinema,9900,4,797,$0.15,2,21,https://www.district.in/movies/ulhasnagar-movie-tickets
6586,four points by sheraton bengaluru whitefield,9900,45,25,$0.55,18,13,https://www.district.in/dining/bangalore/the-eatery-four-points-by-sheraton-bengaluru-whitefield-bangalore
6587,foo nesco,12100,11,181,$0.24,5,18,https://www.district.in/dining/mumbai/foo-asian-tapas-goregaon-east
6588,filmy file movies,12100,33,25,$0,1,29,https://www.district.in/movies/upcoming-hindi-movies
6589,fat fish anjuna,12100,7,797,$0.07,4,19,https://www.district.in/dining/goa/fat-fish-anjuna-anjuna
6590,captain kunafa,9900,10,567,$0.10,3,21,https://www.district.in/dining/hyderabad/captain-kunafa-sainikpuri-secunderabad
6591,bookmyshow ulhasnagar,12100,23,27,$0,1,21,https://www.district.in/movies/ulhasnagar-movie-tickets
6592,bookmyshow hajipur,9900,21,32,$0.01,1,21,https://www.district.in/movies/hajipur-movie-tickets
6593,bombay lassi triplicane,12100,32,25,$0.15,2,22,https://www.district.in/dining/chennai/zambazzar-lassi-shop-triplicane
6594,bismil,12100,13,181,$0,1,31,https://www.district.in/events/bismil/artist
6595,big yellow door,14800,11,408,$3.48,2,18,https://www.district.in/dining/ncr/big-yellow-door-satyaniketan-new-delhi
6596,big cinema ulhasnagar,12100,2,1960,$0,1,17,https://www.district.in/movies/ulhasnagar-movie-tickets
6597,bento b,9900,10,309,$0.14,3,31,https://www.district.in/dining/vadodara/bento-b-1-nizampura
6598,barcelona vs madrid live,18100,7,797,$0.07,1,40,https://www.district.in/events/watch-el-clsico-live-at-smaaash-real-madrid-vs-fc-barcelona-mumbai-may9-2026-buy-tickets
6599,bala cinema,9900,13,136,$0.01,1,42,https://www.district.in/movies/mythri-theatres-vimal-70mm-ac-4k-laser-dolby-atmos-balanagar-newly-renovated-hyderabad-in-hyderabad-CD1039848
6600,art resort goa,9900,30,25,$0.29,31,22,https://www.district.in/dining/goa/art-resort-palolem
6601,anand theatre thane,9900,8,238,$0.17,1,22,https://www.district.in/movies/thane-movie-tickets
6602,althaf food court,12100,15,136,$0.07,2,21,https://www.district.in/dining/chennai/althaf-food-court-t-nagar
6603,alankar veg restaurant,12100,12,181,$0.06,1,25,https://www.district.in/dining/trivandrum/alankar-pure-veg-restaurant-thycaud
6604,action tamil movie,14800,44,25,$0,1,17,https://www.district.in/movies/mr-x-movie-tickets-MV162388
6605,3 wise monkeys,9900,5,1177,$0.15,3,24,https://www.district.in/dining/mumbai/3-wise-monkeys-khar
6606,145 kala ghoda,12100,9,408,$0.28,3,22,https://www.district.in/dining/mumbai/145-kala-ghoda-churchgate
6607,films in mysore,12100,4,1177,$0.01,1,35,https://www.district.in/movies/mysuru-movie-tickets
6608,elite cinema hisar,9900,4,797,$0.01,1,21,https://www.district.in/movies/elite-cinemas-railway-road-hisar-in-hisar-CD1045235
6609,dhurandhar movie near me,12100,3,1960,$0.02,6,21,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-hyderabad-MV211577
6610,dhurandhar 2 wiki,12100,15,71,$0,1,31,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-vele-MV211577
6611,dhandoraa,12100,11,567,$0,1,36,https://www.district.in/movies/dhandoraa-movie-tickets-MV209997
6612,devil the british secret agent,14800,12,309,$0,1,9,https://www.district.in/movies/devil-the-british-secret-agent-2023-movie-tickets-MV143942
6613,devdas 2002 cast,14800,13,181,$0,1,42,https://www.district.in/movies/devdas-2002-movie-tickets-MV158305
6614,crown mall,9900,2,1960,$0.36,1,33,https://www.district.in/movies/inox-lucknow-crown-mall-faizabad-road-lucknow-in-lucknow-CD1023483
6615,copper chimney worli,9900,8,309,$0.08,6,20,https://www.district.in/dining/copper-worli
6616,cinepolis modi mall,12100,3,1177,$0.10,4,20,https://www.district.in/movies/cinepolis-modi-mall-formerly-spice-mall-noida-in-noida-CD3134
6617,china pearl chinese,12100,9,408,$0.06,4,18,https://www.district.in/dining/kolkata/china-pearl-tangra
6618,chennai super kings vs,12100,3,1960,$0,1,38,https://www.district.in/events/tata-ipl-2026-match-37--chennai-super-kings-vs-gujarat-titans-buy-tickets
6619,cast of padayappa,6600,11,181,$0,1,23,https://www.district.in/movies/padayappa-1999-movie-tickets-MV211242
6620,toy room delhi,12100,9,567,$0,2,17,https://www.district.in/dining/ncr/toy-room-aloft-hotel-aerocity-new-delhi
6621,theatre trichy,12100,12,181,$0,1,25,https://www.district.in/movies/trichy-movie-tickets
6622,the serra rooftop cafe,12100,11,309,$0.03,3,20,https://www.district.in/dining/kolkata/serra-cafe-sector-5-salt-lake
6623,the living room coimbatore,12100,9,567,$0.22,6,24,https://www.district.in/dining/coimbatore/the-living-room-peelamedu
6624,the barnyard co,8100,8,567,$0,6,17,https://www.district.in/dining/ahmedabad/the-barnyard-co-chandkheda
6625,taj mahal tickets price,12100,9,309,$0.71,1,33,https://www.district.in/events/taj-mahal-monument-buy-tickets
6626,t2 near me,9900,11,136,$0.04,3,32,https://www.district.in/dining/jaipur/t-t-malviya-nagar
6627,sri krishna theatre,12100,6,1177,$0.09,4,21,https://www.district.in/movies/mythri-sri-krishna-theatre-near-rainbow-concept-school-mahbubnagar-in-mahbubnagar-CD1039864
6628,sp grand days,12100,40,25,$0.25,26,22,https://www.district.in/dining/trivandrum/sp-grand-days-thycaud
6629,vimal theater complex,12100,3,1960,$0.12,6,21,https://www.district.in/movies/mythri-theatres-vimal-70mm-ac-4k-laser-dolby-atmos-balanagar-newly-renovated-hyderabad-in-hyderabad-CD1039848
6630,vazha 2 ott release date,4400,31,25,$0,1,25,https://www.district.in/movies/vaazha-ii-biopic-of-a-billion-bros-movie-tickets-MV214231
6631,mirai 2025,9900,12,238,$0,1,37,https://www.district.in/movies/mirai-movie-tickets-MV172573
6632,meesha movie 2025,12100,11,309,$0,1,27,https://www.district.in/movies/meesha-movie-tickets-MV202228
6633,mataam al tur,9900,12,309,$0.13,4,22,https://www.district.in/dining/bangalore/maatam-al-tur-frazer-town-bangalore
6634,mall of asia movies,9900,2,1960,$0.08,1,28,https://www.district.in/movies/inox-megaplex-mall-of-asia-byatarayanapura-bengaluru-in-bengaluru-CD1025975
6635,mahesh prasad veg restaurant,12100,15,110,$0.06,4,10,https://www.district.in/dining/mysore/mahesh-prasad-chamrajpura
6636,love kush sweets,9900,7,797,$0.08,3,18,https://www.district.in/dining/ncr/love-kush-sweets-badarpur-border-faridabad
6637,latest hindi movie release,12100,5,1177,$0.08,1,68,https://www.district.in/movies/upcoming-hindi-movies
6638,latest good movie,12100,21,52,$1.05,1,63,https://www.district.in/movies/
6639,latest film releases hindi,12100,3,1177,$0.12,1,80,https://www.district.in/movies/upcoming-hindi-movies
6640,landlord film,9900,8,567,$0.16,1,35,https://www.district.in/movies/landlord-movie-tickets-in-mau-MV210379
6641,kerala store,12100,18,67,$0.21,2,17,https://www.district.in/movies/the-kerala-story-2-goes-beyond-movie-tickets-MV214234
6642,junior movie release date,9900,10,309,$0,1,44,https://www.district.in/movies/junior-movie-tickets-MV199940
6643,jungle cafe goa,12100,12,309,$0.11,4,23,https://www.district.in/dining/goa/jungle-cafe-porvorim
6644,iron hill hyderabad,12100,18,90,$0.05,3,17,https://www.district.in/dining/hyderabad/ironhill-kukatpally
6645,india national cricket team vs namibia national cricket team tickets,12100,27,25,$0.07,5,21,https://www.district.in/events/?showRedirectionPopup=true
6646,humayun's tomb tickets,14800,4,1960,$0.65,1,13,https://www.district.in/events/humayuns-tomb-buy-tickets
6647,rustom ice cream mumbai,12100,14,181,$0,1,8,https://www.district.in/dining/mumbai/k-rustom-ice-cream-churchgate
6648,restaurants in vashi,14800,43,25,$0.16,2,18,https://www.district.in/movies/cinemas-in-navi-mumbai
6649,restaurant jaipur,12100,27,27,$0.21,10,25,https://www.district.in/
6650,rcb vs srh tickets,12100,2,1960,$0.12,26,24,https://www.district.in/events/screening-of-srh-vs-rcb-tata-ipl-2026-may22-2026-buy-tickets
6651,pvr cinema dwarka sector 21,12100,3,1177,$0.06,5,19,https://www.district.in/movies/pvr-pacific-d21-dwarka-new-delhi-in-gurgaon-CD1022287
6652,pvr cinema diamond plaza,12100,4,797,$0.05,1,21,https://www.district.in/movies/pvr-diamond-plaza-jassore-road-kolkata-in-kolkata-CD1020735
6653,punjabi chaap,1600,20,71,$0,1,19,https://www.district.in/dining/ncr/punjabi-chaap-corner-sainik-colony-faridabad
