No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6569,kake di hatti indiranagar,12100,2,1960,$0.16,5,21,https://www.swiggy.com/city/bangalore/kake-di-hatti-indiranagar-rest884186
6570,jimmy's cocktails,12100,13,136,$0.20,36,32,https://www.swiggy.com/instamart/city/pune/b/jimmy%27s-cocktails
6571,jameson irish whisky price india,12100,29,25,$0,1,15,https://www.swiggy.com/instamart/city/noida/b/jameson
6572,pathik biryani house,12100,5,1960,$0.18,2,21,https://www.swiggy.com/city/pune/pathik-biryani-house-f2-block-pimpri-rest103558
6573,p bhagat tarachand,12100,5,1960,$0.13,2,19,https://www.swiggy.com/city/pune/p-bhagat-tarachand-bhumkar-nagar-wakad-rest1190939
6574,nitro grill,3600,13,181,$0,1,22,https://www.swiggy.com/city/hyderabad/nitro-grill-begumpet-rest504179
6575,new restaurants near me,12100,3,1960,$0.05,9,83,https://www.swiggy.com/city/hyderabad/best-restaurants
6576,new andhra meals,9900,4,1960,$0.13,4,23,https://www.swiggy.com/city/chennai/new-andhra-meals-hotel-since1962-sir-thyagaraya-road-t-nagar-rest15963
6577,near dominos,14800,10,309,$0.19,4,35,https://www.swiggy.com/dominos-pizza-near-me
6578,biryani shop,12100,9,567,$0.15,3,22,https://www.swiggy.com/city/surat/biryani-cuisine-restaurants
6579,biggies burger,14800,9,797,$0.40,1,23,https://www.swiggy.com/city/chennai/biggies-burger
6580,bharat cafe,12100,8,1177,$0.09,2,23,https://www.swiggy.com/city/mumbai/bharat-cafe-ghatkopar-west-rest58607
6581,bella vita date,12100,19,67,$0.05,99,21,https://www.swiggy.com/instamart/p/bella-vita-luxury-date-eau-de-parfum-perfume-for-women-ZFZAXOTTFQ
6582,bangalore pune,12100,61,25,$0.26,35,36,https://careers.swiggy.com/
6583,bakery junction,14800,9,408,$0.11,4,22,https://www.swiggy.com/city/chennai/bakery-junction-ramakrishna-nagar-bhaikadai-rest566636
6584,bacardi mango chilli price,9900,29,25,$0.56,1,10,https://www.swiggy.com/instamart/city/gurgaon/b/bacardi
6585,avarekai,9900,17,136,$0.04,10,11,https://www.swiggy.com/instamart/p/avarekai-peeled-VG140H4S9I
6586,annapurna mess,12100,7,1960,$0.10,2,21,https://www.swiggy.com/city/hyderabad/annapurna-mess-madhapur-rest331542
6587,amul ghee 1kg,12100,16,71,$0.01,98,20,https://www.swiggy.com/instamart/p/amul-pure-ghee-UMRTCGIBUL
6588,ambala cantonment junction railway station,12100,68,25,$0,1,36,https://www.swiggy.com/order-food-online-in-train
6589,alcohol delivery online,12100,7,309,$0,1,16,https://www.swiggy.com/instamart/city/bangalore/sc/paan-corner/drinks-682462130c0f930001b218a3
6590,air conditioned bar near me,14800,6,1960,$0.06,6,39,https://www.swiggy.com/best-bars-restaurants-dineout-near-me
6591,affordable cafe near me,12100,10,408,$0.04,8,40,https://www.swiggy.com/order-online-near-me
6592,a2a restaurant,9900,6,797,$0.01,1,19,https://www.swiggy.com/city/coimbatore/a2a-restaurant-thudiyalur-periyanaickenpalayam-rest829485
6593,650 global kitchen,9900,10,309,$0.16,8,18,https://www.swiggy.com/restaurants/650-the-global-kitchen-satellite-ahmedabad-54701/dineout/menu
6594,250gm chicken breast protein,12100,30,25,$0,1,19,https://www.swiggy.com/instamart/p/carnivore-roasted-chicken-breast-T137C7Z65U
6595,chulha chauki da dhaba near me,12100,7,797,$0.05,16,21,https://www.swiggy.com/city/bangalore/chulha-chauki-da-dhaba
6596,chandigarh best restaurants,12100,11,408,$0.05,4,30,https://www.swiggy.com/city/chandigarh/fine-dining-restaurants-dineout
6597,cafezza be caffeinated,9900,25,39,$0.07,4,32,https://www.swiggy.com/city/ahmedabad/cafezza-gandhinagar-rest1169829
6598,cafe saka,12100,13,238,$0.09,2,22,https://www.swiggy.com/city/delhi/cafe-saka-market-safdarjung-enclave-hauz-khas-rest1018695
6599,bombae,12100,26,32,$0.06,98,20,https://www.swiggy.com/instamart/city/bangalore/b/bombae
6600,boba near me,12100,6,1960,$0.32,4,18,https://www.swiggy.com/bubble-tea-dish-restaurants-near-me
6601,boat rockerz 450 pro,12100,13,110,$0.02,99,38,https://www.swiggy.com/instamart/p/boat-rockerz-450-pro-wireless-headphones-with-mic-70-hours-playtime-bt-v5-0-black-1001DC2T3X
6602,egg roll near me,12100,4,3678,$0.15,6,39,https://www.swiggy.com/city/delhi/egg-roll-dish-restaurants
6603,ebisu fine japanese cuisine,9900,9,567,$0.12,4,21,https://www.swiggy.com/restaurants/ebisu-fine-japanese-cuisine-saket-delhi-828758/dineout
6604,dove intense repair shampoo,9900,26,29,$0.03,96,20,https://www.swiggy.com/instamart/p/dove-intense-repair-shampoo-ZL7Y5FJY8B
6605,desi lane alipore,14800,15,136,$0.03,1,22,https://www.swiggy.com/restaurants/desi-lane-alipore-kolkata-927041/dineout
6606,cream bell ice cream,12100,31,25,$0.11,11,12,https://www.swiggy.com/city/bangalore/creambell-ice-cream-vignan-nagar-cv-raman-nagar-rest173483
6607,costa coffee cost,12100,3,3678,$0.03,1,27,https://www.swiggy.com/city/delhi/costa-coffee-green-park-main-market-hauz-khas-rest75221
6608,coffee shops in chennai,12100,12,238,$0,2,9,https://www.swiggy.com/city/chennai/cafe-dish-restaurants
6609,chocolate bowl,12100,1,3678,$0.12,1,22,https://www.swiggy.com/city/mumbai/crave-the-bowl-ghatkopar-vikhroli-rest1054445
6610,chai time,9900,16,90,$0.15,4,19,https://www.swiggy.com/city/bangalore/chai-times-kammanahalli-kalyan-nagar-rest1050137
6611,mangoes near me,12100,51,25,$0.11,13,24,https://www.swiggy.com/city/central-goa/goa-mango-co-joseph-high-school-margao-rest272204
6612,maji sagar,12100,6,1177,$0.14,2,21,https://www.swiggy.com/city/mumbai/maji-sagar-tardeo-rest532163
6613,laphing near me,9900,5,1960,$0.05,6,22,https://www.swiggy.com/city/delhi/mr-laphing-chander-nagar-laxmi-nagar-rest860504
6614,kuuraku brigade road bangalore,12100,16,136,$0,3,23,https://www.swiggy.com/city/bangalore/kuuraku-shanthala-nagar-brigade-road-rest634916
6615,kiwi price,12100,15,110,$0.08,15,26,https://www.swiggy.com/instamart/p/green-kiwi-VODG6HASR0
6616,kissah,9900,16,11,$0.09,1,22,https://www.swiggy.com/restaurants/kissah-sultanabad-surat-1194839/dineout
6617,khan market cafes,12100,15,136,$0,1,16,https://www.swiggy.com/city/delhi/khan-market-restaurants
6618,just little things,12100,26,29,$0.10,96,27,https://www.swiggy.com/instamart/city/pune/b/just-lil-things
6619,just lil things,18100,16,67,$0.09,100,37,https://www.swiggy.com/instamart/city/delhi/b/just-lil-things
6620,ipad 11th generation price,9900,37,25,$0.03,96,26,https://www.swiggy.com/instamart/p/apple-ipad-11-a16-chip-128-gb-rom-blue-ips-display-wi-fi-12-mp-rear-camera-1JC2GWIREK
6621,pizza artist,12100,4,1960,$0.17,5,21,https://www.swiggy.com/city/bangalore/pizza-artist-hsr-rest1325938
6622,pin code of bhavnagar,12100,110,25,$0,1,20,https://www.swiggy.com/instamart
6623,pallavi avida,12100,40,25,$0.29,21,21,https://www.swiggy.com/restaurants/ikka-kalamboli-mumbai-604964/dineout
6624,owner of swiggy,9900,5,1177,$0,1,36,https://www.swiggy.com/corporate/
6625,oil groundnut,12100,26,39,$0.06,94,21,https://www.swiggy.com/instamart/p/organic-india-organic-groundnut-oil-peanut-oil-HKRPFATCUH
6626,nh 37 dhaba,12100,13,181,$0,4,18,https://www.swiggy.com/city/pune/nh-37-dhaba-shivaji-nagar-rest54794
6627,nebzmart g,9900,17,71,$0.17,1,17,https://www.swiggy.com/instamart/p/nebzmart-g-25mcg-2ml-packet-of-8-smartules-FM5MK3VTF2
6628,nearby mcdonald's,12100,9,408,$0.12,3,22,https://www.swiggy.com/mcdonalds-near-me
6629,mumbai restaurants colaba,12100,6,1177,$0.05,4,22,https://www.swiggy.com/city/mumbai/best-restaurants-in-colaba
6630,mcdonald's mg road bangalore,12100,6,567,$0.07,1,20,https://www.swiggy.com/city/bangalore/mcdonalds-mg-road-ashok-nagar-rest43836
6631,smile stone,12100,16,71,$0,1,14,https://www.swiggy.com/city/kolhapur/smile-stone-gokul-shirgaon-rest205904
6632,siafa dates,12100,6,1177,$0.11,6,23,https://www.swiggy.com/city/mumbai/siafa-dates-mahalaxmi-malabar-hill-madanpura-rest767823
6633,shilajit tablet,0,34,25,$0,1,17,https://www.swiggy.com/instamart/p/himalaya-shilajit-capsules-60-s-DOD7716HX1
6634,shetty lunch home r 1957,12100,54,25,$0,1,23,https://www.swiggy.com/city/bangalore/shettys-lunch-home-btm-2nd-stage-arekeri-rest732158
6635,shahibaug,9900,18,67,$0.39,3,19,https://www.swiggy.com/city/ahmedabad/shahibaug-restaurants
6636,sathyam grand resort sriperumbudur,12100,23,32,$0.20,21,21,https://www.swiggy.com/city/kanchipuram/sathyam-grand-resorts-chalukya-restaurant-sriperumbudur-rest420041
6637,sangeetha restaurant adyar,12100,4,1177,$0.33,6,28,https://www.swiggy.com/city/chennai/sangeetha-veg-restaurant-gandhi-nagar-adyar-rest14835
6638,sandoz restaurant lajpat nagar,12100,5,1960,$0.30,6,17,https://www.swiggy.com/restaurants/sandoz-lajpat-nagar-3-delhi-192755/dineout
6639,saldanha bakery,8100,22,52,$0.38,2,24,https://www.swiggy.com/city/kolkata/kolkata-bakery-south-kolkata-rest615734
6640,sahar road metro station,12100,71,25,$0.04,3,16,https://www.swiggy.com/city/mumbai
6641,roastery coffee house hyderabad,5400,15,136,$0,1,6,https://www.swiggy.com/city/hyderabad/roastery-coffee-house-banjara-hills-rest54298
6642,restaurants in hyderabad banjara hills,12100,5,1960,$0.03,9,25,https://www.swiggy.com/city/hyderabad/banjara-hills-restaurants/family-dining-restaurants-dineout
6643,restaurant in ub city bangalore,12100,8,797,$0.04,6,17,https://www.swiggy.com/city/bangalore/ub-city-landmark-restaurants-dineout
6644,restaurant green leaf,12100,6,1960,$0.03,2,22,https://www.swiggy.com/city/coimbatore/green-leaf-restaurant-saravanampatti-rest121243
6645,radha krishna veg delight,9900,5,1960,$0.17,4,20,https://www.swiggy.com/city/mumbai/radha-krishna-veg-delight-near-andheri-west-station-andheri-east-rest681915
6646,pvr cinemas cp67 mall,9900,40,25,$0.08,3,20,https://www.swiggy.com/city/chandigarh/pvr-cafe-2nd-floor-mall-mohali-sector-67-rest836888
6647,pulla reddy sweets,12100,8,797,$0.15,10,20,https://www.swiggy.com/city/hyderabad/g-pulla-reddy-sweets
6648,pubs with dance floor near me,14800,8,1177,$0.32,6,11,https://www.swiggy.com/city/hyderabad/dance-floor-restaurants-dineout
6649,priyadarshini veg,9900,5,1177,$0.14,3,19,https://www.swiggy.com/city/bangalore/priyadarshini-veg-race-course-road-yeshwantpur-rest57086
6650,priyadarshini restaurant,9900,8,1177,$0.07,1,22,https://www.swiggy.com/city/bangalore/priyadarshini-restaurant-majestic-malleshwaram-rest49281
6651,veg pizza,12100,10,567,$0.20,4,23,https://www.swiggy.com/city/delhi/veg-pizza-dish-restaurants
6652,veg hotel in bangalore,12100,6,1960,$0.04,10,32,https://www.swiggy.com/city/bangalore/veg-restaurants
6653,the sassy spoon,9900,9,408,$0.13,5,38,https://www.swiggy.com/restaurants/the-sassy-spoon-powai-mumbai-254589/dineout
6654,the rogue elephant bangalore,12100,6,797,$0.25,2,22,https://www.swiggy.com/city/bangalore/the-rogue-elephant-basavanagudi-rest36126
6655,tgi fridays,12100,15,181,$0.06,1,22,https://www.swiggy.com/restaurants/tgi-fridays-dlf-phase-3-gurgaon-1341542/dineout
6656,tata neu hdfc credit card,18100,85,25,$0.52,35,21,https://www.swiggy.com/swiggy-hdfc-bank-credit-card
6657,swiggy customer number,12100,1,3678,$0,1,29,https://www.swiggy.com/support/issues/faq
6658,hotel ashoka egmore,12100,7,567,$0.14,11,20,https://www.swiggy.com/city/chennai/madras-hotel-ashoka-egmore-rest447959
6659,himalaya wet wipes,12100,30,25,$0.11,99,46,https://www.swiggy.com/instamart/p/himalaya-baby-skincare-wipes-72-pieces-pack-C5KIO9XPZD
6660,hillstar restaurant,12100,5,1177,$0.17,3,22,https://www.swiggy.com/city/hyderabad/hillstar-restaurant-khairatabad-rest312800
6661,hebbal social,9900,11,181,$0.21,5,20,https://www.swiggy.com/restaurants/hebbal-social-hebbal-bangalore-834231/dineout
6662,heart cup coffee kompally,14800,19,90,$0,1,9,https://www.swiggy.com/city/hyderabad/huts-and-hive-heart-cup-gundla-pochampally-village-kompally-rest767057
6663,grounded cafe,9900,7,797,$0.13,6,23,https://www.swiggy.com/restaurants/grounded-cafe-by-hawk-federation-anna-nagar-chennai-1337667/dineout
6664,grease monkey,12100,10,567,$0,9,24,https://www.swiggy.com/restaurants/grease-monkey-lounge-bar-and-kitchen-jubilee-hills-hyderabad-776090/dineout
6665,gowri krishna hotel,9900,8,1177,$0.06,1,22,https://www.swiggy.com/city/thiruvananthapuram/hotel-gowri-krishna-west-street-thampanoor-rest1001798
6666,gaurav sweets and namkeen,12100,7,1177,$0.19,2,22,https://www.swiggy.com/city/mumbai/gaurav-sweets-and-namkeen
6667,fruit punch drink,12100,7,1177,$0,1,16,https://www.swiggy.com/instamart/recipe/fruit-punch
6668,four points by sheraton bengaluru whitefield,9900,25,27,$0.55,18,13,https://www.swiggy.com/restaurants/the-eatery-four-points-by-sheraton-hotel-whitefield-bangalore-285102/dineout
6669,foods of odisha,12100,51,25,$0.02,1,26,https://blog.swiggy.com/food/traditional-food-of-odisha-must-try-food/
6670,foo nesco,12100,7,408,$0.24,5,18,https://www.swiggy.com/restaurants/foo-goregoan-nesco-it-park-jog-gor-east-543134/dineout
6671,flower bokeh,12100,54,25,$0.17,33,31,https://www.swiggy.com/instamart/p/assorted-roses-bouquet-O8WC8135BJ
6672,flavours restaurant,9900,6,1960,$0.11,3,27,https://www.swiggy.com/city/rajkot/flavours-restaurant-gondal-road-rest423103
6673,flavorful restaurant,12100,5,1960,$0.05,1,30,https://www.swiggy.com/restaurants/flavour-fall-restro-cafe-banquet-gotri-vadodara-1313702/dineout
6674,fat fish anjuna,12100,5,1177,$0.07,4,19,https://www.swiggy.com/city/central-goa/fat-fish-anjuna-eatopiabarandrestaurant-anjuna-rest783621
6675,famous dishes of up,12100,41,25,$0,1,25,https://blog.swiggy.com/food/uttar-pradesh-traditional-food-dishes/
6676,evian water bottle price,12100,19,67,$0.14,86,34,https://www.swiggy.com/instamart/p/evian-natural-mineral-water-MMB8LVVD0L
6677,koa cafe,12100,14,181,$0.07,3,20,https://www.swiggy.com/city/vadodara/koa-cafe-bajva-sevasi-rest711076
6678,kipps ludhiana,12100,11,309,$0.03,1,19,https://www.swiggy.com/city/ludhiana/kipps-sarabha-nagar-model-town-rest66720
6679,j's near me,12100,2,1960,$0.19,1,19,https://www.swiggy.com/city/mumbai/the-j
6680,iris cafe hsr,9900,14,181,$0.08,5,20,https://www.swiggy.com/city/bangalore/iris-cafe-hsr-layout-rest337417
6681,ideal kitchen,12100,7,1177,$0.15,3,38,https://www.swiggy.com/city/hyderabad/ideal-kitchen-jeedimetla-and-chintal-gajulramaram-rest760509
6682,hotel sidheshwari ashram,9900,15,181,$0.18,3,23,https://www.swiggy.com/restaurants/hotel-sidheshwari-ashram-new-market-jadavpur-kolkata-861041/dineout
6683,hotel sai prasad,12100,12,238,$0.06,1,21,https://www.swiggy.com/city/mumbai/hotel-sai-prasad-bandra-east-rest82670
6684,hotel ngt non veg,12100,5,1960,$0.10,3,19,https://www.swiggy.com/city/bangalore/hotel-ngt-non-veg-rpc-layout-vijayanagar-rest604653
6685,hotel jubilee ridge hyderabad,12100,23,29,$0.32,16,20,https://www.swiggy.com/restaurants/jubilee-ridge-jubilee-hills-hyderabad-197485/dineout
6686,dhaba food,9900,4,1960,$0.11,5,27,https://www.swiggy.com/city/delhi/dhaba-food-m-block-connaught-place-rest53436
6687,delivery alcohol online,12100,7,309,$0,1,24,https://www.swiggy.com/instamart/city/bangalore/sc/paan-corner/drinks-682462130c0f930001b218a3
6688,dancing cactus,14800,21,52,$0.01,100,53,https://www.swiggy.com/instamart/p/toyshine-dancing-cactus-toy-non-toxic-green-brown-3CCKMWJWMV
6689,dairy milk chocolate price,14800,13,181,$0.02,97,39,https://www.swiggy.com/instamart/city/delhi/cb/cadbury/milk-chocolates
6690,cyber greens,9900,41,25,$0.16,5,33,https://www.swiggy.com/city/gurgaon/dlf-cyber-city-restaurants
6691,country delight ghee,9900,14,90,$0.53,100,46,https://www.swiggy.com/stores/instamart/p/country-delight-desi-danedar-ghee-OEXCTY9E3B?locId=MjguNTE0ODg2MzEsNzcuMjA2MTY0MTAw
6692,copper chimney worli,9900,13,136,$0.08,6,20,https://www.swiggy.com/restaurants/copper-chimney-annie-besant-road-lower-parel-worli-9674/dineout
6693,china pearl chinese,12100,7,797,$0.06,4,18,https://www.swiggy.com/city/bangalore/china-pearl-kalyan-nagar-rest25223
6694,chianti indiranagar,9900,13,181,$0.06,6,26,https://www.swiggy.com/city/bangalore/chianti-indiranagar-rest110038
6695,fine dining restaurant,14800,10,567,$0.52,3,18,https://www.swiggy.com/city/gurgaon/fine-dining-restaurants-dineout
6696,facial cleanser aloe vera,12100,40,25,$0.02,97,29,https://www.swiggy.com/instamart/p/clean-clear-aloe-vera-face-wash-9ZWSTJKXB2
6697,best indian restaurants chandigarh,12100,10,567,$0.05,2,21,https://www.swiggy.com/city/chandigarh/north-indian-cuisine-restaurants
6698,bento b,9900,9,408,$0.14,3,31,https://www.swiggy.com/city/vadodara/bento-b-fatehgunj-rest940693
6699,bars and pubs,12100,19,67,$0.12,2,24,https://www.swiggy.com/city/bangalore/best-bars-restaurants-dineout
6700,barkaas,9900,8,797,$0.04,4,20,https://www.swiggy.com/city/lucknow/barkaas-indo-arabic-restaurant-aliganj-rest647013
6701,bangalore vegan restaurants,14800,16,181,$0.04,9,25,https://www.swiggy.com/city/bangalore/veg-restaurants
6702,bacardi beer,12100,39,25,$0,1,26,https://www.swiggy.com/instamart/city/gurgaon/b/bacardi
6703,baaree by the sea goa,12100,6,567,$0.18,4,20,https://www.swiggy.com/restaurants/baaree-by-the-sea-vagator-central-goa-1312003/dineout
6704,arsalan restaurant near me,12100,9,567,$0.06,5,22,https://www.swiggy.com/city/kolkata/arsalan
6705,andhra food restaurant,12100,6,1960,$0.06,1,27,https://www.swiggy.com/city/bangalore/andhra-cuisine-restaurants
6706,andhra cuisine restaurant,12100,5,1960,$0.03,1,22,https://www.swiggy.com/city/bangalore/andhra-cuisine-restaurants
6707,ananda hotel,12100,103,25,$0.24,3,32,https://www.swiggy.com/city/bangalore/order-online
6708,amul ice cream family pack,12100,9,309,$0.20,95,37,https://www.swiggy.com/city/coimbatore/amul-cross-cut-rd-fly-over-race-course-rest60002
6709,althaf food court,12100,7,1177,$0.07,2,21,https://www.swiggy.com/city/chennai/althaf-food-court
6710,alcohol delivery website,12100,9,181,$0,1,28,https://www.swiggy.com/instamart/city/kolkata/sc/paan-corner/drinks-682462130c0f930001b218a3
6711,alankar veg restaurant,12100,10,309,$0.06,1,25,https://www.swiggy.com/city/vellore/alakar-restaurant-veg-chittoor-main-road-katpadi-rest72934
6712,achija veg restaurant kandivali,9900,5,1177,$0.24,8,20,https://www.swiggy.com/city/mumbai/achija-patel-nagar-kandivali-west-rest310311
6713,aamchi hocco,12100,9,408,$0.01,22,22,https://www.swiggy.com/instamart/p/hocco-aamchi-mango-ice-cream-OS1WVWV8NR
6714,3 wise monkeys,9900,22,61,$0.15,3,24,https://www.swiggy.com/restaurants/3-wise-monkeys-khar-west-mumbai-862387/dineout
6715,145 kala ghoda,12100,5,1177,$0.28,3,22,https://www.swiggy.com/city/mumbai/145-kala-ghoda-fort-rest26587
6716,10 downing street chennai,12100,6,797,$0.15,3,24,https://www.swiggy.com/restaurants/10-downing-street-thyagaraya-nagar-chennai-613020/dineout
6717,champa gali saket,9900,22,61,$0.03,6,21,https://www.swiggy.com/city/delhi/champa-gali-landmark-restaurants-dineout
6718,captain kunafa,9900,9,797,$0.10,3,21,https://www.swiggy.com/city/hyderabad/captain-kunafa-road-no-2-jubilee-hills-banjara-hills-rest858073
6719,cafe in j p nagar,12100,9,567,$0.04,14,22,https://www.swiggy.com/city/bangalore/jp-nagar-restaurants/insta-worthy-restaurants-dineout
6720,bombay lassi triplicane,12100,4,1960,$0.15,2,22,https://www.swiggy.com/restaurants/bombay-lassi-triplicane-royapettah-70890/dineout
6721,bole to vada pav,12100,10,567,$0,2,9,https://www.swiggy.com/city/delhi/bole-to-vadapav-rohini-rest1003312
6722,big yellow door,14800,6,1177,$3.48,2,18,https://www.swiggy.com/city/delhi/big-yellow-door-preet-vihar-laxmi-nagar-rest1349517
6723,best restaurants in vizag,9900,8,797,$0.11,3,8,https://www.swiggy.com/city/vizag/family-dining-restaurants-dineout
6724,best restaurants in coimbatore,12100,6,1177,$0.12,6,27,https://www.swiggy.com/city/coimbatore/family-dining-restaurants-dineout
